province,lat,lng,operators,awn_license_no,awn_station_code,nt_license_no,nt_station_code,tuc_license_no,tuc_station_code
ชัยภูมิ,15.765277,102.026666,NT,,,060361191903,CPM0032-L23,,
นครราชสีมา,14.992777,102.064166,NT,,,060362038272,NMA0493-L23,,
นครราชสีมา,14.958611,102.003333,NT|TUC,,,060362038273,NMA0589-L23,060361177681,NMA0589-U21
นครราชสีมา,14.92611,102.144999,NT|TUC,,,060362038279,NMA0712-L23,060361104468,NMA0712-U21
ชัยภูมิ,15.878054,102.022777,NT|TUC,,,060362038250,CPM0196-L23,060361139540,CPM0196-U21
ชัยภูมิ,15.798055,101.99861,NT,,,060362038252,CPM0214-L23,,
นครราชสีมา,14.92361,102.182777,NT|TUC,,,060362038275,NMA0669-L23,060361169501,NMA0669-U21
นครราชสีมา,14.741388,102.176388,NT,,,060362038277,NMA0705-L23,,
ชัยภูมิ,15.792777,102.012777,NT,,,060361189684,CPM0121-L23,,
ชัยภูมิ,15.766666,102.003611,NT,,,060361186596,CPM0106-L23,,
ชัยภูมิ,16.036388,101.857222,NT,,,060361177527,CYP1908,,
ชัยภูมิ,16.021943,101.498888,NT,,,060361177532,CYP1919,,
ชัยภูมิ,16.115555,101.891944,NT,,,060361177534,CYP1942,,
ชัยภูมิ,15.79111,102.078888,NT,,,060361229647,CPM0172-L23,,
นครราชสีมา,15.185833,102.258888,NT,,,060361184103,NMA0032-L23,,
นครราชสีมา,14.649444,102.066943,NT,,,060361184104,NMA0203-L23,,
นครราชสีมา,14.732499,101.988888,NT,,,060361184105,NMA0289-L23,,
ชัยภูมิ,15.385555,101.437777,NT,,,060361186592,CPM0041-L23,,
ชัยภูมิ,15.526666,101.800555,NT,,,060361186593,CPM0046-L23,,
ชัยภูมิ,16.271943,102.356944,NT,,,060361186594,CPM0050-L23,,
ชัยภูมิ,15.495833,101.821388,NT,,,060361177536,CYP3005,,
นครราชสีมา,15.008611,102.632221,NT,,,060361183336,NMA0017-L23,,
นครราชสีมา,14.97111,102.072499,NT|TUC,,,060361193375,NMA0573-L23,060362167008,NMA0573-U21
นครราชสีมา,15.304722,101.974443,NT,,,060361186583,NMA0080-L23,,
นครราชสีมา,15.063333,101.948333,NT,,,060361186584,NMA0247-L23,,
นครราชสีมา,15.016666,101.629721,NT,,,060361186585,NMA0279-L23,,
นครราชสีมา,14.548055,101.429166,NT,,,060361186586,NMA0306-L23,,
นครราชสีมา,15.097499,102.328054,NT,,,060361186587,NMA0609-L23,,
ชัยภูมิ,16.048055,102.169166,NT,,,060361177528,CYP1911,,
ชัยภูมิ,16.537499,101.899166,NT,,,060361177529,CYP1912,,
ชัยภูมิ,16.441388,102.186388,NT,,,060361177530,CYP1913,,
ชัยภูมิ,16.195555,101.94611,NT,,,060361177531,CYP1914,,
ชัยภูมิ,15.409722,101.639721,NT,,,060361127630,877061_SQSTM,,
นครราชสีมา,15.001944,102.058888,NT,,,060361118451,NMA0078-L23,,
นครราชสีมา,14.717499,102.015,NT|TUC,,,060361118455,NMA0489-L23,060359046450,NMA0489-U21
นครราชสีมา,14.981388,102.124999,NT,,,060361113996,NMA0112-L23,,
นครราชสีมา,14.919443,102.091666,NT,,,060361113997,NMA0113-L23,,
นครราชสีมา,15.045277,102.134444,NT,,,060361113999,NMA0115-L23,,
นครราชสีมา,14.978888,102.163611,NT,,,060361118450,NMA0057-L23,,
นครราชสีมา,14.959444,102.048333,NT|TUC,,,060361113937,NMA0003-L23,060361224901,NMA0003-U21
นครราชสีมา,14.655,101.447499,NT,,,060361113938,NMA0444-L23,,
นครราชสีมา,14.98611,102.104444,NT,,,060361113989,NMA0001-L23,,
นครราชสีมา,15.032499,102.144166,NT,,,060361113990,NMA0002-L23,,
นครราชสีมา,14.939444,102.065,NT,,,060361118452,NMA0093-L23,,
นครราชสีมา,14.641944,101.424999,NT,,,060361118454,NMA0316-L23,,
นครราชสีมา,14.973888,102.08111,NT,,,060361113992,NMA0005-L23,,
นครราชสีมา,14.637499,101.256944,NT,,,060361113994,NMA0011-L23,,
นครราชสีมา,14.953055,102.063888,NT,,,060361114001,NMA0117-L23,,
นครราชสีมา,14.954166,102.404444,AWN|NT,060356048022,878569ศรีละกอ-จักราช,060361127821,878569_SRCRM,,
นครราชสีมา,15.6824834632311,102.365007519613,NT*,,,060361127837,878739_KKTBM,,
นครราชสีมา,15.456666,102.832499,AWN|NT,060356027393,878741บ้านเมืองจาก-ลิ้นฟ้า,060361127839,878741_MCLFA,,
นครราชสีมา,14.968332,102.147499,AWN|NT,060356046379,878708 บาหลี รีสอร์ท,060361127833,878708_BLRTA,,
นครราชสีมา,15.027499,102.011111,AWN|NT,060356059223,878924 พุดซา-พลกรัง,060361127867,878924_PUPKG,,
นครราชสีมา,14.918888,101.977221,AWN|NT,060356016976,ศิริวิทย์สแตนเลย์-โคกกรวด,060361127828,878697_SVKDM,,
นครราชสีมา,14.87111,101.830554,AWN|NT,060356046375,878700 แยกสูงเนิน,060361127829,878700_YSUNA,,
นครราชสีมา,14.881388,101.840555,NT,,,060361127830,878701_SNOCA,,
นครราชสีมา,14.599444,101.344721,AWN|NT,060357045831,878806 หนองขมิ้น-ปากช่อง,060361127843,878806_KMNPC,,
นครราชสีมา,15.369999,102.384166,AWN|NT,060365087723|060357058404,878915บ้านดอนพะงาด-เมืองคง|878915 บ้านดอนพะงาด-เมืองคง,060361127863,878915_DPGMK,,
นครราชสีมา,14.903055,102.011666,NT,,,060361113835,NMA0102-L23,,
นครราชสีมา,14.728332,101.382499,NT,,,060361113836,NMA0310-L23,,
ชัยภูมิ,16.27361,101.9,AWN|NT,060359059436,877506 หนองแต้-ยาง-เกษตรสมบูรณ์,060361127698,877506_NTYSB,,
นครราชสีมา,14.994444,102.119166,AWN|NT,060357045819,878775 หอพักสกุลไทย,060361114236|060360118899,NMA0043-L23|878775_SKTAT,,
นครราชสีมา,14.906666,102.069166,NT,,,060361114237,NMA0044-L23,,
นครราชสีมา,14.890555,101.723332,NT,,,060361114238,NMA0046-L23,,
นครราชสีมา,14.914722,102.147777,NT,,,060361114239,NMA0048-L23,,
นครราชสีมา,14.89111,102.02111,NT,,,060360051899,NKR6524,,
นครราชสีมา,14.993888,102.116943,NT,,,060360051901,NKR6561,,
นครราชสีมา,14.596666,101.258888,NT,,,060360119396,870184_WKDPC,,
นครราชสีมา,15.160833,102.509722,AWN|NT,060356016981,878738 สหกรณ์นิคม พิมาย,060360205612,878738_SHPMM,,
นครราชสีมา,15.574721,102.751666,NT,,,060360120818,870689_NKNGK,,
นครราชสีมา,14.74861,102.418888,NT,,,060360120798,870340_THNBM,,
นครราชสีมา,15.201666,102.523332,NT,,,060360187104,NKR0027,,
นครราชสีมา,15.435833,102.746944,NT,,,060360120835,871074_BTLCP,,
นครราชสีมา,14.869999,101.793888,NT,,,060360187107,NKR0061,,
นครราชสีมา,14.701111,101.357222,NT|TUC,,,060360187109,NKR1614,060360211850,NKR1614
นครราชสีมา,14.875277,101.691666,AWN|NT,060359032893,870558 กุดชนวน-สีคิ้ว,060360192538,870558_KCNSK,,
นครราชสีมา,15.134721,102.5125,AWN|NT,060365050995|060356027382,878105 นิคมสร้างตนเองพิมาย|878105 นิคมสร้างตนเองพิมาย,060360120852,878105_PMSSM,,
นครราชสีมา,15.417777,102.390277,AWN|NT,060365050999|060356016954,878472 อบต.คูขาดเมืองคง|878472 อบต.คูขาดเมืองคง,060360120884,878472_OTKMM,,
นครราชสีมา,15.473332,102.779721,AWN|NT,060356046378,878704บ้านช่องแมว-ประทาย,060360120893,878704_CMPTA,,
นครราชสีมา,15.374166,101.900833,NT|TUC,,,060360187111,NKR1621,060360048852,NKR1621
นครราชสีมา,14.988888,102.094721,AWN|NT,060357055413,870077 ข้างศูนย์อาหาร บ.ข.ส.ใหม่นครราชสีมา,060360192532,870077_FCNBT,,
นครราชสีมา,15.160277,101.696388,NT,,,060360120898,878756_TDKNM,,
ชัยภูมิ,15.631943,101.92611,NT|TUC,,,060360023918,CYP3006,060360015069,CYP3006
นครราชสีมา,14.976666,102.084444,NT,,,060360044585,NMA_109,,
นครราชสีมา,14.948888,102.126943,AWN|NT,060357055408,870020 เทสโก้ โลตัส หัวทะเล,060360119392,870020_LTHTL,,
นครราชสีมา,14.923054,102.182777,AWN|NT,060357084207,870269 ข้างตลาดซัมซุง,060360119401,870269_KTLSS,,
นครราชสีมา,15.066388,102.109166,AWN|NT,060365061805|060358008857,870357 ระงม-โคกสูง|870357 ระงม-โคกสูง,060360119408,870357_RNGKS,,
ชัยภูมิ,16.176943,101.925554,AWN|NT,060365061831|060356056650,877076 โนนกอก|877076 โนนกอก,060360119832,877076_NNKOM,,
นครราชสีมา,14.606666,101.53611,NT,,,060360114810,NKR6643,,
นครราชสีมา,14.9935355708038,102.047769489384,NT*,,,030350001471,วัดบ้านไร่(ตำบลสี่มุม,,
นครราชสีมา,15.045847723846,102.129941117907,NT*,,,030350001480|030347007936,บ้านหนองออก)|ประเทศไทย,,
นครราชสีมา,14.4263137126153,101.717381530164,NT*,,,060367097630,NKR1956,,
ชัยภูมิ,16.0763094121979,101.431551526567,NT*,,,030345008186|030341000587,|บ้านเจียง,,
นครราชสีมา,14.9913050755042,102.563302906058,NT*,,,030345008229|030347006115,|,,
นครราชสีมา,14.7254307677197,102.028376434131,NT*,,,030342004258|030349001595,|ชุมสายปักธงชัย,,
นครราชสีมา,14.4128121119185,101.818134429014,NT*,,,030342004263,,,
นครราชสีมา,14.813125128358,102.416510039186,NT*,,,030345008232|030347006943|030352004469,||NMA042/หนองบุญมาก,,
นครราชสีมา,14.561266272763,101.869839092797,NT*,,,030345008233|030347006934|030347003385,||,,
นครราชสีมา,14.8212854883913,101.629205393295,NT*,,,030350001528|030352003504|030347006925|030347006258|030347006044|030347003388,บ้านลาดบัวขาว)|SRN027/บ้านตานี||||,,
นครราชสีมา,15.4393507862252,102.955408862978,NT*,,,030347006130|030347006132|030347006009|030347006011|030347006131|030347006008,|||||,,
นครราชสีมา,15.2527727001328,102.109980969087,NT*,,,030347006148|030347007228,|,,
นครราชสีมา,15.3088838002648,102.272991848405,NT*,,,030347006150|030347006022,|,,
นครราชสีมา,15.4621222379442,102.246785359129,NT*,,,030347006155|030347006266|030347006027|030347006146,|||,,
นครราชสีมา,14.9527711522472,101.839037228651,NT*,,,030347006157|030347006045,|,,
นครราชสีมา,14.9683608558553,101.574426188733,NT*,,,030347006164|030347006052,|,,
นครราชสีมา,14.7908225771639,101.89566184206,NT*,,,030347006166|030347006054|030347006172,||,,
นครราชสีมา,14.9700789438278,101.915310416596,NT*,,,030347006173|030347006174,|,,
นครราชสีมา,14.7052196699086,101.571522453527,NT*,,,030347006248|030347006036,|,,
นครราชสีมา,14.5753839927072,101.730738688399,NT*,,,030347006250|030347006251|030347006261|030347006005,|||,,
นครราชสีมา,14.6375345725816,101.64737826772,NT*,,,030347006257|030347006042,|,,
นครราชสีมา,14.6109632934835,101.482321833225,NT*,,,030347006259|030347006033,|,,
นครราชสีมา,14.9333117543825,101.483744071866,NT*,,,030347006264|030347006254|030347006034|030347006256,|||,,
นครราชสีมา,15.4967087239536,102.166966319507,NT*,,,030347006273|030347006270|030347006098|030347006091,|||,,
นครราชสีมา,15.6710959669832,102.575019027571,NT*,,,030347006280,,,
นครราชสีมา,15.6496760332559,102.530481260439,NT*,,,030347006282,,,
นครราชสีมา,15.5940966690925,102.75890175629,NT*,,,030347006284,,,
นครราชสีมา,15.5163526600123,102.429636616895,NT*,,,030347006291,,,
นครราชสีมา,15.4673823917827,102.74035675667,NT*,,,030347006121,,,
นครราชสีมา,15.346639645956,102.955503961797,NT*,,,030347006134|030347006016,|,,
นครราชสีมา,15.430072411216,102.815585661736,NT*,,,030347006137|030347006018|030347006124|030347006013,|||,,
นครราชสีมา,15.4096668381124,102.097831496887,NT*,,,030347006151|030347007227|030347006023,||,,
นครราชสีมา,15.4006320331854,102.329307736473,NT*,,,030347006152|030347006154|030347007198|030347006026|030347006024|030347003390,|||||,,
นครราชสีมา,15.2505420975753,102.210018203466,NT*,,,030347006153|030347006885|030347006025,||,,
นครราชสีมา,14.9387627873768,101.727162731221,NT*,,,030347006168|030347006169|030347006163|030347006051|030347006056,||||,,
นครราชสีมา,14.7967657118752,101.727709913965,NT*,,,030347006170|030347006165|030347006247|030347006055,|||,,
นครราชสีมา,15.5707981089386,102.187492568457,NT*,,,030347006268|030347006265|030347006093,||,,
นครราชสีมา,15.5059717545454,102.565843998995,NT*,,,030347006288,,,
นครราชสีมา,15.0303677280903,101.733761248697,NT*,,,030347006891,,,
นครราชสีมา,14.5580982188405,102.353847570411,NT*,,,030347006895,,,
นครราชสีมา,14.6724154954534,102.154199132288,NT*,,,030347006926,,,
นครราชสีมา,14.7525941830173,101.951872128354,NT*,,,030347006927,,,
นครราชสีมา,14.8701386186235,102.259593061232,NT*,,,030347006944|030347006945,|,,
นครราชสีมา,14.2472876393463,102.474046328783,NT*,,,030347006975,,,
นครราชสีมา,15.1126514244021,102.440964693742,NT*,,,030347006303,,,
นครราชสีมา,15.4356382191999,102.472015778654,NT*,,,030347006304,,,
นครราชสีมา,15.542096768298,102.068095959743,NT*,,,030347006274|030347006095,|,,
นครราชสีมา,15.4862532793865,102.466212878262,NT*,,,030347006283,,,
นครราชสีมา,15.5830266527344,102.707243776744,NT*,,,030347006290,,,
ชัยภูมิ,15.6100932177091,101.578213734684,NT*,,,030347006879,,,
นครราชสีมา,15.4764203303491,102.798744786738,NT*,,,030347006881|030347006020,|,,
นครราชสีมา,15.0615618028192,101.620095160788,NT*,,,030347006890|030347006059,|,,
นครราชสีมา,14.4617302378738,102.345398323782,NT*,,,030347006897,,,
นครราชสีมา,14.4573546458608,102.54035259499,NT*,,,030347006904|030347006903,|,,
นครราชสีมา,14.2547470182378,102.302422903801,NT*,,,030347006906,,,
นครราชสีมา,14.6747519660995,101.92492591189,NT*,,,030347006929|030347006949|030347007200,||,,
นครราชสีมา,14.5882561150099,101.95997305157,NT*,,,030347006938|030347006947,|,,
นครราชสีมา,14.6283705844505,101.904314763968,NT*,,,030347006940,,,
นครราชสีมา,14.9345685141217,102.430247493005,NT*,,,030347006954|030347006952,|,,
นครราชสีมา,14.7438347444763,102.447784105983,NT*,,,030347006956,,,
นครราชสีมา,14.8165563775716,102.342141602146,NT*,,,030347006883,,,
นครราชสีมา,14.7164983167139,102.237453559277,NT*,,,030347006920,,,
นครราชสีมา,14.6827966635564,102.105826689993,NT*,,,030347006933,,,
นครราชสีมา,14.8743447971982,102.383510568171,NT*,,,030347006951,,,
นครราชสีมา,15.0612975012052,102.229223928743,NT*,,,030352004547,NMA026/วิทยาลัยเทคโนโลยีอาชีวศึกษา,,
นครราชสีมา,14.9015307039581,102.108499327005,NT*,,,030352004549|030341001983,NMA058/สวนสัตว์โคราช|,,
ชัยภูมิ,15.657222,101.564444,NT,,,060355000022,,,
ชัยภูมิ,15.73111,101.475554,NT,,,060355000031,,,
ชัยภูมิ,15.540277,101.512222,NT,,,060355000033,,,
ชัยภูมิ,15.4476337761601,101.857245493174,NT*,,,030341000582,,,
